task,horizon,trend,param
california,3,0.043911949184643674,0.028879010495863035
california,4,0.062349393856487814,0.03965762098255822
california,5,0.08577556808704967,0.054366411735238554
california,6,0.11085535855446504,0.06971974581449789
california,7,0.13826341913053497,0.08643944095836392
california,8,0.16891135956959652,0.10548206635771566
california,9,0.1951045043555391,0.11919580453790282
california,10,0.2202514594728961,0.13103011634862372
california,1,0.013392946256402773,0.01532220063726454
california,2,0.026006105914696827,0.022909681990275606
california,3,0.0436079951317086,0.03426551312063529
california,4,0.06286350058557388,0.046131126892230666
california,5,0.08444727614809378,0.05925292213709141
california,6,0.10927093157360523,0.07460975349272896
california,7,0.1296397913459978,0.08456997250860881
california,8,0.14896246144980474,0.09260125897246815
california,9,0.17299824796392166,0.10451828746549845
california,10,0.20201173700467637,0.12063753971392757
california,1,0.00960676466887728,0.016968017619923483
california,2,0.02086714557460819,0.025738188665752715
california,3,0.03445579658899359,0.03571294551701326
california,4,0.05128432746637062,0.0478941082221028
california,5,0.06365806269062875,0.05466996940285079
california,6,0.07498560824630121,0.059525442431820154
california,7,0.0910262702122837,0.06829001475647259
california,8,0.11204463470490383,0.08129281964408547
california,9,0.13048787393889785,0.09104039456232318
california,10,0.1470833334564031,0.098314684415237
california,1,0.007281510883121223,0.020170336008813003
california,2,0.017802901629234195,0.03023851021678373
california,3,0.023869496722228156,0.03492825210636225
california,4,0.028889902146636434,0.03773587450304141
california,5,0.03862342398135493,0.04450006184618173
california,6,0.053334648342710955,0.05555724098928856
california,7,0.06547074744544078,0.06341960301984903
california,8,0.07575906683168199,0.06887333828003858
california,9,0.0848925552219133,0.07266465249626403
california,10,0.09512956131682777,0.07710009418769917
california,1,0.0011126042655334844,0.020183139978080782
california,2,0.0011790188624811687,0.02148500186986125
california,3,0.0059585498697390694,0.02679946569577585
california,4,0.015715783403634612,0.03646706348194898
california,5,0.02289789167890385,0.043002679716906175
california,6,0.02823222023768446,0.04719403122589929
california,7,0.03241171780045529,0.049787892891503156
california,8,0.03769473306790918,0.05309060404135316
california,9,0.04607784803602312,0.059141534419700215
california,10,0.05068514432062309,0.06110291457934047
california,1,0.002552219105623766,0.016985056277379763
california,2,0.010082140737885176,0.025904201293968632
california,3,0.015036937111520276,0.031733782653375044
california,4,0.018143953768666753,0.035261458608427686
california,5,0.02009613942980345,0.03723341953362385
california,6,0.02315184279562332,0.03995501373703791
california,7,0.02930764586210301,0.04546431259236694
california,8,0.03168763024506885,0.04692202288231642
california,9,0.036516492900063674,0.05058517279810102
california,10,0.03785868319568653,0.0505467524328849
california,1,0.003629023109052193,0.023336826601512
california,2,0.005410266501615646,0.026378716990911856
california,3,0.006036678898169318,0.027899489158329318
california,4,0.007766608999406164,0.03020322675630828
california,5,0.012596638801302948,0.03532653622553168
california,6,0.013650849919685765,0.03642852613843638
california,7,0.017153939310097566,0.039764546909929505
california,8,0.017170356341137394,0.03942587394952086
california,9,0.015654517141794447,0.03739039990356017
california,10,0.020084127841287883,0.04115637611959506
california,1,0.0010465029365425004,0.01989492299647493
california,2,0.0009894881684018265,0.021855778747431498
california,3,0.0021676263003987837,0.026665012892160736
california,4,0.0015489220856854274,0.02747998903637795
california,5,0.0033790961430010583,0.030554285660315875
california,6,0.001722597840944711,0.029977415011060268
california,7,0.0014661566914944053,0.02772554234216346
california,8,0.0012905386749028573,0.031295247290111745
california,9,0.007982506114833882,0.0386927301268235
california,10,0.00999606723407012,0.041318525082400435
california,1,0.0031571144688006102,0.02105630510273947
california,2,0.002538410254087254,0.021694443518078234
california,3,0.004368584311402884,0.02460865174144051
california,4,0.0027120860093465373,0.023887139288095754
california,5,0.00047666852309257877,0.021504815553386264
california,6,0.0022800268433046836,0.024957062229381256
california,7,0.00897199428323571,0.032248946767772776
california,8,0.010985555402471947,0.03477993991547218
california,9,0.013754718833550523,0.03799539151664365
california,10,0.017605283251560997,0.042230882108158514
california,1,0.0018301740573156307,0.019754535347672346
california,2,0.00017367575525928342,0.018920579220281737
california,3,0.0030150787771798327,0.016437425624910153
california,4,0.0002583834107825703,0.019799406285757676
california,5,0.006433584029148455,0.027010605303243816
california,6,0.008447145148384693,0.029469578583657903
california,7,0.011216308579463269,0.03262082970335377
california,8,0.015066872997473744,0.03679916020975937
california,9,0.012924308133620312,0.03493776276349713
california,10,0.010706684267313553,0.032961332600608316
california,1,0.003188754532439116,0.01268622858592222
california,2,0.0004320591660418537,0.01598485113387729
california,3,0.006259908273889172,0.023139694040355898
california,4,0.00827346939312541,0.025548610301063028
california,5,0.011042632824203985,0.02865545783765973
california,6,0.01489319724221446,0.032794447884069565
california,7,0.012750632378361028,0.03089823557800042
california,8,0.010533008512054269,0.02889102845955234
california,9,0.0072672527158295615,0.02580499561070698
california,10,0.004344650639502074,0.023035900031098146
california,1,0.0071230295188189265,0.020724240796634763
california,2,0.009567652716943065,0.02310320419746773
california,3,0.012767878226909541,0.02618357737294573
california,4,0.01704950472380792,0.03029919625253749
california,5,0.015338001938842386,0.028382375822682132
california,6,0.013551440151423528,0.02635701640337658
california,7,0.01071674643408672,0.02325501045881367
california,8,0.008225206436647136,0.02047187261696896
california,9,0.01161276618479011,0.023547150685121924
california,10,0.012357033566903536,0.023961520155738887
california,1,0.0027691634310785746,0.022960042206031598
california,2,0.006619727849089051,0.027046776714735023
california,3,0.004477162985235619,0.0251045729366284
california,4,0.002259539118928859,0.023056930648276144
california,5,0.0010062166772958484,0.019935383178414794
california,6,0.003928818753623335,0.017135124015023876
california,7,0.000972321084368261,0.020195414500708386
california,8,0.0006591157811427351,0.02059667515984929
california,9,0.0035029622931264564,0.017827532716722227
california,10,0.007202531555951192,0.014191340608480917
california,1,0.002142564863853433,0.021884750310478897
california,2,0.004360188730160192,0.019816954870446643
california,3,0.0076259445263849,0.016677804340996964
california,4,0.010548546602712388,0.013862183923449019
california,5,0.007592048933457312,0.016909081270432995
california,6,0.007278843630231786,0.01729867445011042
california,7,0.010122690142215507,0.014519375819440376
california,8,0.013822259405040243,0.01087434962255231
california,9,0.01149586890412666,0.013246829103944136
california,10,0.005536259293642158,0.01924538397878151
california,1,0.0032657557962247077,0.014303856676086269
california,2,0.006188357872552195,0.011477961657481134
california,3,0.00323186020329712,0.014515932803752116
california,4,0.002918654900071594,0.014897777641809964
california,5,0.005762501412055315,0.012111758362866322
california,6,0.00946207067488005,0.008460907216929398
california,7,0.007135680173966468,0.010828341613397236
california,8,0.001176070563481966,0.016822529764061036
california,9,0.00023582811789175427,0.017791903836286368
california,10,0.0007676318013841055,0.017284642879757273
california,1,0.004630365336939924,0.013198126200848335
california,2,0.006617438307850416,0.01357595807551584
california,3,0.005447459463551544,0.010786466411166316
california,4,0.0034217578684116574,0.007132612856221471
california,5,0.0074220160370102066,0.009497453026997834
california,6,0.015055493315179557,0.015489401130772814
california,7,0.017669603428454618,0.01645684220126768
california,8,0.018811667412647233,0.01594791420310983
california,9,0.028339789293645133,0.023821408248633193
california,10,0.029826635991110413,0.02365056913867582
california,1,0.0017495728971805174,0.009542996098390873
california,2,0.004354868545202166,0.0058864469242572845
california,3,0.000934204429485379,0.008248961822210531
california,4,0.0061196787958022105,0.0142389054487602
california,5,0.008154194856195625,0.015204619669827493
california,6,0.008716664787506477,0.014694204889952926
california,7,0.017665192615622615,0.022566419578709872
california,8,0.018572445260206134,0.022394480198642496
california,9,0.023577305433545814,0.026317730918672712
california,10,0.020422788403632913,0.022079574496522942
california,1,0.0031661276354439517,0.0075929155480227925
california,2,0.009965474380458705,0.013581843827343851
california,3,0.011745453960579286,0.01454668442452581
california,4,0.012053387411617301,0.01403551841271969
california,5,0.02074737875946072,0.021907087483656957
california,6,0.021400094923771287,0.02173459355404078
california,7,0.02615041861683825,0.02565736819481725
california,8,0.02274136510665251,0.021418803263151806
california,9,0.020529997648969102,0.018376277970399178
california,10,0.0178660833008679,0.014879824458107762
california,1,0.0011137194994597993,0.013716220023119416
california,2,0.000755392869836919,0.013204133370498965
california,3,0.008783124137019555,0.021074912005294516
california,4,0.008769580220669343,0.020901739798973706
california,5,0.012853643833075523,0.02482393271006731
california,6,0.008778330242228889,0.020584869100967032
california,7,0.005900702703884701,0.017541916529071767
california,8,0.0025705282751227188,0.014045097080155512
california,9,0.007690381059948261,0.01899719859231167
california,10,0.010645238995212166,0.02178337812835567
california,1,0.00785425421331305,0.020099051426128747
california,2,0.007667233243093366,0.019925119699443158
california,3,0.011577819801629958,0.023846661987743097
california,4,0.007329029156913852,0.0196070413163974
california,5,0.004277924564700077,0.016563612014961183
california,6,0.0007742730820686236,0.01306638477001739
california,7,0.005720648813024579,0.018018137604077642
california,8,0.008502029694419013,0.020804019134296196
california,9,0.003998364240036685,0.016304120734300785
